# Reference      Predicted      Error          
-0.00444        0.03776         0.04220        
-0.00444        0.03777         0.04220        
-0.00444        0.03777         0.04220        
-0.00444        0.03776         0.04219        
-0.00444        0.03776         0.04220        
-0.00444        0.03776         0.04219        
0.00444         -0.03777        0.04221        
0.00444         -0.03777        0.04221        
0.00444         -0.03777        0.04221        
0.00444         -0.03776        0.04220        
0.00444         -0.03776        0.04220        
0.00444         -0.03775        0.04219        
-0.00444        0.03778         0.04222        
-0.00444        0.03779         0.04223        
-0.00444        0.03778         0.04222        
-0.00444        0.03776         0.04220        
-0.00444        0.03776         0.04220        
-0.00444        0.03776         0.04220        
0.00444         -0.03776        0.04220        
0.00444         -0.03776        0.04220        
0.00444         -0.03776        0.04220        
0.00444         -0.03778        0.04222        
0.00444         -0.03777        0.04221        
0.00444         -0.03778        0.04222        
-0.00444        0.03776         0.04219        
-0.00444        0.03775         0.04219        
-0.00444        0.03775         0.04219        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00495         -0.04815        0.05309        
-0.00495        0.04816         0.05311        
0.00495         -0.04815        0.05310        
-0.00495        0.04817         0.05311        
0.00495         -0.04815        0.05309        
-0.00495        0.04816         0.05311        
0.00495         -0.04815        0.05309        
-0.00495        0.04817         0.05311        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00495         -0.04817        0.05311        
-0.00495        0.04817         0.05311        
0.00495         -0.04816        0.05311        
-0.00495        0.04816         0.05311        
0.00495         -0.04817        0.05311        
-0.00495        0.04816         0.05311        
0.00495         -0.04816        0.05311        
-0.00495        0.04817         0.05311        
-0.00156        -0.14326        0.14170        
0.00156         0.14326         0.14170        
0.00156         0.14327         0.14170        
-0.00156        -0.14327        0.14170        
-0.00944        -0.06711        0.05767        
0.00944         0.06711         0.05767        
0.00944         0.06712         0.05768        
-0.00944        -0.06711        0.05768        
0.00515         0.06375         0.05859        
-0.00515        -0.06375        0.05859        
-0.00515        -0.06374        0.05859        
0.00515         0.06374         0.05859        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
-0.00728        0.00496         0.01224        
0.00728         -0.00496        0.01224        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.00728         -0.00496        0.01224        
-0.00728        0.00496         0.01224        
-0.00510        0.01681         0.02191        
0.00510         -0.01681        0.02191        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
-0.00000        0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00751         -0.00379        0.01130        
-0.00751        0.00379         0.01130        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00728         0.01592         0.00864        
-0.00728        -0.01593        0.00864        
-0.00728        -0.01593        0.00864        
0.00728         0.01592         0.00864        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00377        -0.00426        0.00048        
0.00377         0.00426         0.00048        
0.00377         0.00425         0.00048        
-0.00377        -0.00425        0.00048        
-0.00000        0.00000         0.00000        
0.00000         -0.00001        0.00001        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
0.00267         0.00768         0.00500        
-0.00267        -0.00768        0.00501        
0.00267         0.00768         0.00501        
-0.00267        -0.00769        0.00502        
-0.00000        0.00000         0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00049         0.01345         0.01296        
-0.00049        -0.01345        0.01296        
-0.00049        -0.01345        0.01296        
0.00049         0.01345         0.01296        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00707        -0.02684        0.01977        
0.00707         0.02684         0.01977        
-0.00707        -0.02684        0.01977        
0.00707         0.02684         0.01977        
-0.00348        0.02052         0.02400        
0.00348         -0.02051        0.02399        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00000         0.00000         0.00000        
-0.00021        0.00248         0.00269        
0.00021         -0.00249        0.00270        
0.00000         0.00000         0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
-0.00188        0.02012         0.02200        
0.00188         -0.02012        0.02200        
0.00188         -0.02012        0.02200        
-0.00188        0.02012         0.02200        
0.00000         -0.00001        0.00001        
0.00000         0.00001         0.00001        
0.00000         -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.00401         -0.02017        0.02418        
-0.00401        0.02018         0.02419        
0.00401         -0.02017        0.02418        
-0.00401        0.02018         0.02419        
0.00227         0.00429         0.00202        
-0.00227        -0.00429        0.00202        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.01132        0.00758         0.01890        
0.01132         -0.00757        0.01889        
-0.00207        -0.00103        0.00105        
0.00207         0.00101         0.00106        
0.00233         -0.00591        0.00824        
-0.00233        0.00592         0.00825        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00274        -0.00283        0.00009        
0.00274         0.00284         0.00009        
0.00274         0.00284         0.00009        
-0.00274        -0.00283        0.00009        
-0.00000        -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00496         0.00327         0.00168        
-0.00496        -0.00328        0.00168        
-0.00496        -0.00327        0.00168        
0.00496         0.00328         0.00168        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.01424         0.01467         0.00043        
-0.01424        -0.01467        0.00044        
-0.01424        -0.01467        0.00043        
0.01424         0.01467         0.00043        
-0.01457        0.00766         0.02223        
0.01457         -0.00767        0.02224        
0.01457         -0.00766        0.02223        
-0.01457        0.00766         0.02223        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
-0.01293        -0.02414        0.01121        
0.01293         0.02414         0.01121        
-0.01293        -0.02415        0.01122        
0.01293         0.02415         0.01121        
0.01293         0.02414         0.01121        
-0.01293        -0.02415        0.01121        
0.01293         0.02414         0.01121        
-0.01293        -0.02415        0.01121        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00304         0.01362         0.01058        
-0.00304        -0.01361        0.01057        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
-0.00304        -0.01361        0.01058        
0.00304         0.01361         0.01058        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
-0.00000        0.00001         0.00001        
0.00000         0.00000         0.00000        
-0.00000        0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00002         0.00002        
0.00000         -0.00000        0.00000        
0.00000         0.00002         0.00002        
0.00000         -0.00000        0.00000        
0.00000         0.00002         0.00002        
0.00000         -0.00000        0.00000        
0.00000         0.00002         0.00002        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        0.00002         0.00002        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00000        0.00000        
