# Reference      Predicted      Error          
0.00000         0.00000         0.00000        
-0.00001        -0.00000        0.00000        
0.00001         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.17289        -0.16987        0.00302        
0.17289         0.16987         0.00302        
0.17289         0.16987         0.00302        
-0.17289        -0.16987        0.00302        
0.17289         0.16987         0.00302        
-0.17289        -0.16987        0.00302        
0.17289         0.16987         0.00302        
-0.17289        -0.16987        0.00302        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
-0.00002        -0.00000        0.00002        
-0.00002        -0.00000        0.00002        
-0.00002        -0.00002        0.00001        
-0.00002        -0.00002        0.00001        
0.00001         0.00003         0.00001        
0.00003         0.00000         0.00003        
0.00001         0.00003         0.00001        
0.00003         0.00000         0.00003        
-0.18640        -0.17502        0.01139        
0.18640         0.17500         0.01139        
0.18640         0.17501         0.01139        
-0.18641        -0.17502        0.01139        
0.18640         0.17501         0.01139        
-0.18641        -0.17501        0.01139        
0.18640         0.17501         0.01139        
-0.18640        -0.17501        0.01139        
-0.00000        -0.00001        0.00000        
0.00000         0.00001         0.00000        
-0.00000        -0.00001        0.00000        
0.00000         0.00001         0.00000        
0.00002         -0.00000        0.00002        
0.00003         0.00000         0.00002        
0.00000         0.00001         0.00001        
0.00001         0.00001         0.00001        
-0.00002        -0.00000        0.00002        
-0.00002        -0.00002        0.00000        
-0.00002        -0.00000        0.00002        
-0.00002        -0.00002        0.00000        
-0.18996        -0.17721        0.01274        
0.18997         0.17723         0.01275        
0.18996         0.17722         0.01274        
-0.18996        -0.17722        0.01275        
0.18996         0.17722         0.01274        
-0.18997        -0.17722        0.01274        
0.18997         0.17722         0.01275        
-0.18996        -0.17721        0.01274        
-0.00000        -0.00002        0.00002        
0.00000         -0.00002        0.00002        
-0.00001        -0.00000        0.00001        
-0.02425        -0.02609        0.00184        
0.02425         0.02609         0.00184        
-0.00000        0.00002         0.00002        
0.02424         0.02607         0.00182        
-0.02425        -0.02610        0.00185        
-0.00000        -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
-0.00000        0.00001         0.00001        
-0.02424        -0.02609        0.00186        
0.02424         0.02609         0.00185        
-0.00001        -0.00002        0.00001        
0.02423         0.02608         0.00185        
-0.02423        -0.02608        0.00185        
-0.00000        0.00001         0.00001        
-0.00000        0.00001         0.00001        
0.00000         -0.00001        0.00002        
-0.02426        -0.02610        0.00184        
0.02424         0.02608         0.00184        
0.00001         -0.00000        0.00001        
0.02425         0.02609         0.00184        
-0.02425        -0.02609        0.00184        
0.00000         -0.00000        0.00001        
-0.00001        -0.00003        0.00002        
-0.00001        0.00001         0.00002        
-0.00002        -0.00002        0.00000        
-0.00000        -0.00003        0.00003        
-0.00002        0.00001         0.00003        
-1.01118        -0.95974        0.05144        
-0.11725        -0.11644        0.00082        
1.12844         1.07622         0.05222        
1.01119         0.95978         0.05141        
-1.12843        -1.07618        0.05225        
0.11724         0.11643         0.00081        
1.01120         0.95976         0.05144        
0.11724         0.11644         0.00081        
-1.12844        -1.07618        0.05225        
-1.01119        -0.95975        0.05144        
-0.11723        -0.11643        0.00080        
1.12844         1.07620         0.05224        
-1.01118        -0.95973        0.05145        
-0.11723        -0.11644        0.00079        
1.12843         1.07618         0.05225        
1.01118         0.95972         0.05146        
-1.12841        -1.07619        0.05222        
0.11725         0.11645         0.00080        
1.01119         0.95975         0.05144        
0.11723         0.11644         0.00079        
-1.12841        -1.07615        0.05226        
-1.01115        -0.95970        0.05146        
-0.11725        -0.11645        0.00080        
1.12840         1.07618         0.05222        
-1.01117        -0.95973        0.05143        
-0.11724        -0.11644        0.00080        
1.12843         1.07619         0.05224        
1.01122         0.95979         0.05143        
-1.12845        -1.07621        0.05223        
0.11723         0.11643         0.00080        
1.01120         0.95977         0.05143        
0.11725         0.11644         0.00081        
-1.12843        -1.07622        0.05221        
-1.01118        -0.95976        0.05142        
-0.11724        -0.11643        0.00081        
1.12843         1.07620         0.05224        
0.00000         0.00001         0.00000        
-0.00000        -0.00001        0.00000        
-0.00001        -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00001        -0.00001        0.00001        
-1.65497        -1.61614        0.03883        
1.65503         1.61611         0.03892        
1.65502         1.61611         0.03891        
-1.65495        -1.61605        0.03890        
-1.65495        -1.61598        0.03896        
1.65499         1.61607         0.03892        
1.65496         1.61612         0.03885        
-1.65499        -1.61602        0.03897        
-0.00002        -0.00002        0.00000        
-0.00004        -0.00001        0.00002        
0.74642         0.73954         0.00688        
-0.74640        -0.73960        0.00680        
-0.74642        -0.73958        0.00684        
0.74639         0.73964         0.00675        
-0.74642        -0.73956        0.00686        
0.74641         0.73961         0.00679        
0.74641         0.73953         0.00688        
-0.74641        -0.73966        0.00675        
-0.00002        -0.00001        0.00001        
-0.00001        -0.00001        0.00000        
0.74640         0.73962         0.00677        
-0.74640        -0.73965        0.00675        
-0.74641        -0.73958        0.00682        
0.74640         0.73962         0.00678        
-0.74641        -0.73964        0.00677        
0.74639         0.73961         0.00678        
0.74641         0.73959         0.00681        
-0.74640        -0.73964        0.00677        
0.42539         0.31079         0.11460        
-0.42539        -0.31079        0.11460        
0.42540         0.31079         0.11461        
-0.42538        -0.31077        0.11461        
-0.08252        0.09396         0.17649        
0.08252         -0.09396        0.17649        
-0.08253        0.09395         0.17648        
0.08254         -0.09397        0.17651        
0.10953         -0.07536        0.18489        
-0.10956        0.07536         0.18492        
0.10954         -0.07537        0.18491        
-0.10954        0.07537         0.18491        
-0.01228        -0.02423        0.01195        
0.01228         0.02424         0.01195        
-0.00001        -0.00000        0.00001        
0.00000         -0.00000        0.00000        
0.00541         0.00619         0.00078        
-0.00541        -0.00619        0.00079        
-0.14299        -0.14751        0.00453        
0.14299         0.14751         0.00453        
0.10907         0.12544         0.01637        
-0.10907        -0.12544        0.01637        
0.10150         0.12942         0.02792        
-0.10149        -0.12941        0.02791        
0.00001         0.00001         0.00001        
0.00001         -0.00000        0.00001        
-0.00002        -0.00001        0.00000        
-0.00001        -0.00000        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.20789         0.19096         0.01693        
-0.20789        -0.19096        0.01693        
0.02937         0.02685         0.00252        
-0.02936        -0.02684        0.00252        
-0.05567        -0.07216        0.01649        
0.05567         0.07215         0.01649        
-0.00001        -0.00000        0.00001        
-0.00001        -0.00000        0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        0.00001         0.00002        
-0.00000        0.00001         0.00002        
0.00001         -0.00001        0.00002        
0.00001         -0.00001        0.00002        
-0.20053        -0.24210        0.04157        
0.20053         0.24209         0.04156        
-0.20053        -0.24210        0.04157        
0.20053         0.24210         0.04157        
0.22315         0.22368         0.00053        
0.22315         0.22368         0.00053        
-0.22315        -0.22368        0.00053        
-0.22315        -0.22369        0.00053        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00000        
-0.00003        -0.00001        0.00002        
-0.00002        -0.00002        0.00000        
0.00002         0.00002         0.00000        
0.00003         0.00001         0.00002        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.33949         0.36027         0.02078        
-0.33950        -0.36028        0.02078        
-0.00000        -0.00001        0.00000        
-0.00000        -0.00002        0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
0.00000         -0.00000        0.00001        
0.00003         0.00002         0.00001        
-0.00001        -0.00000        0.00001        
0.00002         0.00001         0.00001        
-0.00001        0.00001         0.00002        
-0.00002        -0.00001        0.00001        
0.00001         -0.00001        0.00002        
-0.00003        -0.00001        0.00001        
-0.01555        0.00606         0.02161        
0.01556         -0.00605        0.02161        
0.01556         -0.00605        0.02161        
-0.01555        0.00606         0.02161        
0.08351         0.07943         0.00409        
0.08351         0.07942         0.00409        
-0.08351        -0.07942        0.00409        
-0.08351        -0.07942        0.00409        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00001         0.00002         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00003        -0.00001        0.00001        
0.00002         0.00000         0.00001        
-0.00002        -0.00001        0.00001        
0.00001         -0.00001        0.00001        
0.00003         0.00001         0.00001        
-0.00001        0.00001         0.00001        
0.00003         0.00001         0.00001        
-0.08817        -0.08994        0.00177        
0.08817         0.08993         0.00176        
0.08817         0.08993         0.00177        
-0.08817        -0.08994        0.00177        
0.11533         0.11901         0.00369        
0.11533         0.11902         0.00369        
-0.11533        -0.11902        0.00369        
-0.11533        -0.11903        0.00369        
0.09220         0.10601         0.01381        
-0.09221        -0.10603        0.01382        
-0.00003        -0.00001        0.00002        
-0.00001        -0.00001        0.00000        
0.00012         0.00000         0.00012        
-0.00007        0.00003         0.00010        
-0.00001        0.00000         0.00002        
0.00002         -0.00000        0.00002        
0.18327         0.18216         0.00111        
-0.18327        -0.18215        0.00112        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00001         0.00001         0.00000        
0.00000         -0.00000        0.00000        
0.00001         0.00001         0.00001        
-0.00002        -0.00001        0.00000        
0.00002         0.00000         0.00001        
-0.00002        -0.00001        0.00001        
0.00001         -0.00001        0.00001        
0.00002         0.00001         0.00001        
-0.00001        0.00001         0.00001        
0.00002         0.00001         0.00001        
-0.06915        -0.08773        0.01858        
0.06914         0.08772         0.01857        
0.06915         0.08772         0.01857        
-0.06915        -0.08773        0.01858        
0.12770         0.13420         0.00650        
0.12770         0.13420         0.00650        
-0.12771        -0.13420        0.00649        
-0.12771        -0.13421        0.00650        
0.01735         0.04107         0.02372        
-0.01735        -0.04107        0.02372        
0.00002         -0.00000        0.00002        
0.00001         0.00001         0.00000        
0.00203         -0.00253        0.00456        
-0.00207        0.00251         0.00458        
-0.11666        -0.11801        0.00135        
0.11667         0.11801         0.00135        
0.16453         0.15684         0.00769        
-0.16452        -0.15683        0.00769        
0.05622         0.05490         0.00132        
-0.05622        -0.05489        0.00133        
0.00047         0.00853         0.00806        
-0.00047        -0.00854        0.00806        
-0.00001        0.00000         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.05356         0.07031         0.01675        
0.05357         0.07031         0.01675        
-0.05356        -0.07031        0.01675        
-0.05356        -0.07031        0.01675        
-0.31562        -0.35354        0.03792        
0.31562         0.35354         0.03792        
0.08207         0.03783         0.04424        
-0.08207        -0.03783        0.04424        
0.33697         0.33718         0.00021        
0.33697         0.33718         0.00021        
-0.33697        -0.33718        0.00021        
-0.33697        -0.33718        0.00021        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00003        -0.00001        0.00002        
-0.00004        -0.00001        0.00003        
-0.00000        -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.00003        -0.00000        0.00003        
-0.00002        -0.00000        0.00002        
-0.00001        -0.00002        0.00001        
-0.00001        -0.00002        0.00000        
0.00001         0.00002         0.00001        
0.00001         0.00002         0.00001        
0.00003         0.00000         0.00002        
0.00003         0.00000         0.00002        
0.00001         0.00002         0.00001        
0.00001         0.00002         0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
-0.15184        -0.15365        0.00181        
0.15185         0.15366         0.00181        
0.15184         0.15365         0.00181        
-0.15186        -0.15366        0.00180        
0.22635         0.22320         0.00314        
-0.22634        -0.22320        0.00314        
-0.22635        -0.22321        0.00314        
0.22634         0.22320         0.00314        
0.08207         0.08365         0.00158        
0.08208         0.08365         0.00158        
-0.08208        -0.08366        0.00158        
-0.08208        -0.08366        0.00158        
-0.08206        -0.08365        0.00159        
-0.08207        -0.08365        0.00159        
0.08206         0.08365         0.00158        
0.08207         0.08365         0.00159        
0.00001         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00001        -0.00001        0.00001        
0.00001         0.00001         0.00001        
-0.00001        0.00002         0.00003        
0.00001         -0.00002        0.00003        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.33325         0.37471         0.04146        
-0.33325        -0.37471        0.04146        
0.00000         0.00000         0.00000        
-0.00000        -0.00001        0.00000        
0.00000         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00001         0.00001         0.00001        
-0.00004        -0.00002        0.00001        
-0.00003        -0.00002        0.00001        
0.00003         0.00002         0.00001        
0.00003         0.00002         0.00002        
-0.13951        -0.14651        0.00700        
0.13951         0.14650         0.00699        
0.13950         0.14650         0.00700        
-0.13951        -0.14651        0.00700        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00003        -0.00002        0.00000        
-0.00003        -0.00002        0.00000        
-0.00002        -0.00012        0.00010        
-0.00002        -0.00012        0.00010        
-0.00003        -0.00002        0.00000        
-0.00003        -0.00002        0.00000        
-0.00002        -0.00012        0.00010        
-0.00002        -0.00012        0.00010        
0.00004         0.00000         0.00004        
0.00004         0.00000         0.00004        
0.00001         0.00014         0.00013        
0.00001         0.00014         0.00013        
0.00004         0.00000         0.00004        
0.00004         0.00000         0.00004        
0.00001         0.00014         0.00013        
0.00001         0.00014         0.00013        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00003        -0.00000        0.00002        
-0.00002        -0.00000        0.00002        
-0.00001        -0.00002        0.00001        
-0.00002        -0.00002        0.00000        
-0.00002        -0.00000        0.00001        
-0.00003        -0.00000        0.00003        
-0.00002        -0.00002        0.00000        
-0.00001        -0.00002        0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00001        
0.00002         0.00002         0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00001        
0.00002         0.00002         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.25881         0.26524         0.00643        
-0.25880        -0.26523        0.00643        
-0.25882        -0.26524        0.00642        
0.25880         0.26522         0.00642        
-0.25881        -0.26524        0.00643        
0.25881         0.26524         0.00643        
0.25880         0.26523         0.00643        
-0.25881        -0.26523        0.00642        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00001         0.00000        
-0.00003        -0.00001        0.00002        
-0.00002        -0.00001        0.00001        
-0.00001        -0.00005        0.00004        
-0.00002        -0.00005        0.00004        
-0.00002        -0.00001        0.00001        
-0.00003        -0.00001        0.00002        
-0.00002        -0.00005        0.00004        
-0.00001        -0.00005        0.00005        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00007         0.00006        
0.00001         0.00007         0.00006        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00007         0.00006        
0.00001         0.00007         0.00006        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.21126         0.20642         0.00484        
-0.21125        -0.20642        0.00483        
-0.21125        -0.20642        0.00483        
0.21124         0.20641         0.00483        
-0.21125        -0.20643        0.00483        
0.21125         0.20642         0.00483        
0.21124         0.20642         0.00482        
-0.21125        -0.20642        0.00483        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00004        -0.00003        0.00001        
-0.00003        -0.00001        0.00002        
-0.00001        -0.00008        0.00007        
-0.00001        -0.00010        0.00008        
-0.00003        -0.00002        0.00001        
-0.00004        -0.00002        0.00001        
-0.00001        -0.00009        0.00007        
-0.00001        -0.00009        0.00008        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00011         0.00010        
0.00001         0.00011         0.00010        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00011         0.00010        
0.00001         0.00011         0.00010        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.13754         0.14434         0.00679        
-0.13753        -0.14433        0.00680        
-0.13754        -0.14434        0.00679        
0.13753         0.14432         0.00680        
-0.13753        -0.14434        0.00680        
0.13754         0.14434         0.00680        
0.13753         0.14433         0.00680        
-0.13754        -0.14434        0.00680        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.00003        -0.00000        0.00002        
-0.00001        -0.00000        0.00001        
-0.00001        -0.00002        0.00000        
-0.00002        -0.00002        0.00001        
-0.00001        -0.00000        0.00001        
-0.00003        -0.00000        0.00002        
-0.00002        -0.00002        0.00001        
-0.00001        -0.00002        0.00000        
0.00002         0.00000         0.00002        
0.00002         0.00000         0.00002        
0.00002         0.00002         0.00000        
0.00002         0.00002         0.00000        
0.00002         0.00000         0.00002        
0.00002         0.00000         0.00002        
0.00002         0.00002         0.00000        
0.00002         0.00002         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.10011         0.14779         0.04768        
-0.10010        -0.14778        0.04768        
-0.10011        -0.14778        0.04768        
0.10009         0.14777         0.04768        
-0.10011        -0.14780        0.04769        
0.10010         0.14779         0.04768        
0.10010         0.14779         0.04769        
-0.10010        -0.14778        0.04767        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00001         0.00000        
-0.00003        -0.00000        0.00002        
-0.00002        -0.00000        0.00001        
-0.00001        -0.00002        0.00001        
-0.00002        -0.00002        0.00001        
-0.00002        -0.00000        0.00001        
-0.00003        -0.00000        0.00002        
-0.00002        -0.00002        0.00001        
-0.00001        -0.00002        0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00000        
0.00002         0.00002         0.00000        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00000        
0.00002         0.00002         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.18973         0.20026         0.01054        
-0.18972        -0.20025        0.01054        
-0.18972        -0.20026        0.01054        
0.18970         0.20025         0.01055        
-0.18973        -0.20027        0.01054        
0.18972         0.20026         0.01054        
0.18971         0.20027         0.01055        
-0.18972        -0.20026        0.01054        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00004        -0.00001        0.00003        
-0.00002        0.00000         0.00002        
-0.00000        -0.00001        0.00001        
-0.00002        -0.00002        0.00000        
-0.00002        -0.00001        0.00002        
-0.00004        -0.00001        0.00003        
-0.00002        -0.00002        0.00000        
-0.00001        -0.00002        0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00001        
0.00002         0.00002         0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00001        
0.00002         0.00002         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.23111         0.24404         0.01293        
-0.23109        -0.24403        0.01294        
-0.23111        -0.24404        0.01293        
0.23109         0.24402         0.01294        
-0.23110        -0.24404        0.01294        
0.23110         0.24403         0.01293        
0.23109         0.24404         0.01294        
-0.23110        -0.24403        0.01293        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00003        -0.00002        0.00001        
-0.00002        -0.00002        0.00000        
-0.00001        -0.00011        0.00009        
-0.00001        -0.00011        0.00009        
-0.00002        -0.00002        0.00000        
-0.00003        -0.00002        0.00001        
-0.00001        -0.00011        0.00009        
-0.00001        -0.00011        0.00009        
0.00004         0.00000         0.00003        
0.00004         0.00000         0.00003        
0.00001         0.00013         0.00012        
0.00001         0.00013         0.00012        
0.00004         0.00000         0.00003        
0.00004         0.00000         0.00003        
0.00001         0.00013         0.00012        
0.00001         0.00013         0.00012        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.08043         0.07002         0.01041        
-0.08043        -0.07002        0.01041        
-0.08044        -0.07003        0.01041        
0.08042         0.07001         0.01041        
-0.08043        -0.07002        0.01041        
0.08043         0.07002         0.01041        
0.08042         0.07002         0.01041        
-0.08044        -0.07003        0.01041        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00000        
0.00001         0.00001         0.00000        
-0.00003        -0.00000        0.00002        
-0.00002        -0.00000        0.00001        
-0.00002        -0.00002        0.00000        
-0.00003        -0.00002        0.00001        
-0.00002        0.00000         0.00002        
-0.00003        -0.00001        0.00002        
-0.00003        -0.00002        0.00000        
-0.00002        -0.00002        0.00000        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00002         0.00001        
0.00001         0.00002         0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00002         0.00001        
0.00001         0.00002         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.22787         0.24275         0.01488        
-0.22786        -0.24274        0.01488        
-0.22787        -0.24274        0.01488        
0.22786         0.24274         0.01488        
-0.22787        -0.24275        0.01488        
0.22786         0.24274         0.01488        
0.22786         0.24274         0.01488        
-0.22786        -0.24274        0.01488        
-0.00001        -0.00001        0.00000        
-0.00001        -0.00001        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00001         0.00001         0.00001        
0.00001         0.00001         0.00001        
-0.00003        -0.00000        0.00003        
-0.00003        -0.00000        0.00003        
-0.00001        -0.00002        0.00001        
-0.00001        -0.00002        0.00001        
-0.00002        -0.00000        0.00002        
-0.00002        -0.00000        0.00002        
-0.00002        -0.00002        0.00000        
-0.00002        -0.00002        0.00000        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00001        
0.00002         0.00002         0.00001        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00002         0.00002         0.00001        
0.00002         0.00002         0.00001        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.25574         0.26524         0.00950        
0.25573         0.26523         0.00950        
-0.25574        -0.26524        0.00950        
-0.25574        -0.26523        0.00949        
-0.25574        -0.26524        0.00951        
-0.25573        -0.26524        0.00950        
0.25573         0.26523         0.00950        
0.25572         0.26523         0.00950        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00001         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00001         0.00000        
0.00000         0.00001         0.00000        
-0.00003        -0.00001        0.00002        
-0.00003        -0.00001        0.00002        
-0.00001        -0.00005        0.00005        
-0.00001        -0.00005        0.00005        
-0.00002        -0.00001        0.00001        
-0.00002        -0.00001        0.00001        
-0.00002        -0.00005        0.00004        
-0.00002        -0.00005        0.00004        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00007         0.00006        
0.00001         0.00007         0.00006        
0.00003         0.00000         0.00003        
0.00003         0.00000         0.00003        
0.00001         0.00007         0.00006        
0.00001         0.00007         0.00006        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.20948         0.20752         0.00196        
0.20948         0.20751         0.00196        
-0.20948        -0.20752        0.00196        
-0.20947        -0.20751        0.00196        
